"grp","wbeing","cohes","lead","hrs"
"71",1.8888888889,4,2.3333333333,12
"71",3.4444444444,3,3.4545454545,12
"71",3.3333333333,3.125,3.3636363636,10
"71",2.3333333333,4.125,2.7272727273,12
"71",3.5555555556,2,3.6666666667,12
"72",1.9444444444,3.125,3.5454545455,12
"72",4.9444444444,2,4.1666666667,14
"72",4.0588235294,3,3.5,11
"72",3.1764705882,3,2.6666666667,10
"72",0.8333333333,3.625,1.7272727273,12
"72",2.3888888889,3.625,2.6,10
"72",0.5555555556,3.25,2.6363636364,10
"72",1.8888888889,3.8,3.2222222222,10
"72",3.3888888889,3.75,3.4545454545,8
"72",3.7222222222,3.125,3.5454545455,12
"72",2.6111111111,3.5,2.6363636364,14
"72",1.7777777778,3,2.3333333333,13
"72",2.8333333333,2,3.1666666667,13
"72",3.3888888889,3.25,3.0909090909,14
"72",3.0555555556,3.625,2.7272727273,14
"73",1.4444444444,3,2.5454545455,12
"73",3.1666666667,4.5,4.3636363636,8
"73",2.8888888889,3.375,3.0909090909,10
"73",3.6111111111,4,4.4545454545,10
"73",4.2777777778,4,3.7272727273,12
"73",2.9444444444,3.5,2.6363636364,11
"73",2.5,2.25,2.4545454545,9
"73",2.2777777778,3,3.5,12
"73",2.9444444444,3.25,3.4545454545,10
"73",2.5,3.125,2.7272727273,8
"73",2.4444444444,2,4,10
"73",4.3333333333,5,5,10
"73",1.8888888889,3.375,3.5454545455,8
"73",2.6666666667,4.5,4,12
"73",2.8333333333,3,3.3333333333,12
"73",3.2222222222,3.875,3.8181818182,7
"73",3.2307692308,3.4285714286,2.5,13
"73",2.5555555556,2.375,3.2727272727,12
"73",2.1111111111,2,3,11
"73",3.1666666667,3,2,12
"73",2.4444444444,2.625,2.5454545455,10
"73",2.5,2.625,2.4545454545,11
"73",2.1111111111,3.125,3,12
"73",3.2222222222,3.625,3.5454545455,11
"73",4.1111111111,2,4.5,8
"73",2.8888888889,4,2.5,15
"73",3.0555555556,2.875,2.7272727273,8
"73",2.5,2,1.9090909091,10
"73",2.4444444444,4,2.5454545455,8
"73",3.3333333333,3.5,3.6666666667,12
"73",2.8888888889,2.5,2.9090909091,9
"73",2.7777777778,3.5,3.4545454545,8
"73",1.8888888889,3.5,3.8181818182,8
"73",3.7222222222,4,3.5,8
"73",2.8888888889,3,3.6363636364,11
"73",3.1666666667,2,3.3333333333,12
"73",3.6111111111,2,3.1666666667,12
"73",2,1,1,11
"73",3.3333333333,4,3.3333333333,12
"73",2.9444444444,3.625,2.5454545455,8
"73",2.7222222222,3,2.8181818182,12
"74",1.8333333333,2.5,3.6666666667,11
"74",2.3888888889,3.875,4.0909090909,11
"74",3.4444444444,4.125,2.9090909091,9
"74",3.7222222222,3,2.3333333333,10
"74",2.6111111111,2.875,2.8181818182,11
"74",3.6111111111,1.75,2.5454545455,12
"74",2.1666666667,2.875,2.0909090909,12
"74",2.9444444444,3.75,3.0909090909,10
"74",0.8888888889,2.5,2,11
"74",1.0555555556,2.625,2.3636363636,8
"74",4.5,3.375,3.8181818182,9
"74",3,2.75,2.8181818182,8
"74",4,3.625,3.6363636364,10
"74",1.6111111111,3.5,3,10
"74",3.1666666667,3.375,3.0909090909,9
"74",4.1666666667,2,3.1666666667,12
"74",2.6111111111,3,3.3333333333,9
"74",2.4444444444,3.125,2.3636363636,10
"74",2.8888888889,1,3.3333333333,9
"74",1.7777777778,3,2.8333333333,9
"74",3.1111111111,2,2,10
"74",3.9444444444,4,3.3333333333,10
"74",2.1111111111,2.75,2.9090909091,10
"74",2.7777777778,1,3.5,12
"74",3.1666666667,3.375,2.5454545455,8
"74",2.8888888889,3.5,2.3333333333,10
"74",2.1111111111,3,3.1818181818,10
"74",2.3333333333,4.375,3.4545454545,10
"74",3.1666666667,4,4,10
"74",2.1666666667,2.6666666667,3,10
"74",4.7222222222,3.5,2.9090909091,11
"74",4.2777777778,4,3.3333333333,9
"74",2.5555555556,4,3.8333333333,8
"74",3.6111111111,3.5,3.3636363636,12
"74",4.3333333333,4,3.4545454545,7
"74",3.3888888889,4.375,2.8181818182,7
"74",3.3333333333,4.25,4.2727272727,10
"74",4.6111111111,1.25,1.4545454545,9
"74",3.9444444444,2,3.3333333333,12
"74",1.9444444444,2,2.5,8
"74",3.6666666667,1.625,2.4545454545,10
"74",2.9444444444,3.375,3.9,9
"74",3.0555555556,4,3.2727272727,9
"74",3.6111111111,3,3.0909090909,8
"74",3.5555555556,3,3.3333333333,16
"74",3.5,3.75,3.5454545455,9
"74",2.7777777778,3.625,2.9090909091,10
"74",2.5,2.5,4,9
"74",0.3333333333,3,4.1666666667,9
"74",1.8333333333,1.5,3,13
"74",2.1666666667,1.75,2.3636363636,9
"74",2.4444444444,2.75,3.4545454545,12
"74",1.9444444444,2.75,3,10
"74",4.1111111111,2.5,2.3636363636,9
"74",3.0555555556,3.5,3.3333333333,9
"74",3.8888888889,3.375,3.1818181818,12
"74",2.9444444444,1.5,3,12
"74",3.3888888889,3,2.9090909091,12
"74",2.5,3.125,2.8181818182,12
"74",2.2777777778,2.5,2.1666666667,10
"74",1,5,1.8333333333,12
"74",3.5,4.5,4,8
"74",3.5555555556,3.875,2.4545454545,12
"74",1.5,3,3.6666666667,10
"74",2.9444444444,5,4.8333333333,12
"74",2.1666666667,2,2.0909090909,12
"74",3.5,3.125,3.8,12
"74",2.7777777778,3,3.4545454545,9
"74",2.2777777778,3,2.5,12
"74",3.1111111111,2.5,2,12
"75",2.8888888889,2.875,2.8181818182,11
"75",2.4444444444,3,2.4545454545,12
"75",2.3888888889,3.5,3.0909090909,14
"75",4.2222222222,3.5,3.0909090909,10
"75",2.0555555556,3,2.7272727273,10
"75",1.2222222222,2,1,11
"75",2.5,4,2.7272727273,11
"75",3.1666666667,1.875,1.1818181818,0
"75",5,3.5,2.8888888889,13
"75",2,3.125,2.2727272727,13
"75",2.5,3.75,2.9090909091,13
"75",1.8888888889,2.5,2.1666666667,14
"75",4.0555555556,3,3,14
"75",1.8333333333,2.125,1.7272727273,13
"75",2.2222222222,4.25,3,15
"75",0,2.25,1.3636363636,16
"75",2.7222222222,2.75,3,10
"75",3.7222222222,3,4.3333333333,14
"75",3.3333333333,4,2.1818181818,12
"75",2.5555555556,5,1.1666666667,11
"75",4.7222222222,4.375,3.8181818182,8
"75",2.3888888889,3.5714285714,2.8181818182,13
"75",3.8333333333,3.875,2.9090909091,11
"75",2.7222222222,3.25,2.6363636364,12
"75",3.5555555556,4.25,2.8181818182,11
"75",3,3.25,2.2727272727,11
"75",2.3333333333,3.75,3.1818181818,12
"75",4.3333333333,4.5,2.75,12
"75",3.5,3.5,2.5454545455,10
"75",2.2777777778,3,3,11
"75",2.8888888889,3.25,2.9090909091,10
"75",3,3.25,2,13
"75",3.5555555556,1.75,1.0909090909,11
"75",2.7777777778,1.5,2.3333333333,11
"75",3.6470588235,2.5,2.2727272727,8
"75",2.6666666667,2.875,2.9090909091,12
"75",1.9444444444,4,2.1818181818,11
"75",2.2777777778,1,1,4
"75",2.0555555556,3.5,2.4545454545,11
"75",3.2777777778,3.125,3.3,8
"75",2.7222222222,2.375,1.9090909091,10
"75",0.6111111111,3,3,12
"75",2.8888888889,2.75,1.3636363636,10
"75",1.4444444444,3.625,2.6363636364,11
"75",4.5555555556,4.25,3,10
"75",2.7777777778,4,3.25,11
"75",1.8888888889,3,2.4545454545,12
"75",3.4444444444,1,2.3333333333,14
"75",3.1666666667,3.375,3.1818181818,12
"75",3.3888888889,4,3.3636363636,11
"75",3,3.75,3.4545454545,10
"75",3,4,2.1818181818,12
"75",0.7777777778,2.5,1.1818181818,12
"75",3.0555555556,2.875,1.1818181818,12
"75",2.9444444444,1.875,2.2727272727,11
"75",2.5555555556,1.75,2.3636363636,13
"75",2.4444444444,3.375,2.7272727273,4
"75",2.3888888889,4,3.5454545455,12
"75",4.3888888889,1.5,3.6666666667,12
"76",3.8888888889,3.5,3.1666666667,12
"76",2.9444444444,3.1428571429,2.3636363636,12
"76",1.5,3,2.8333333333,12
"76",2.1666666667,2.125,2.7272727273,10
"76",1.2777777778,3.25,2.4545454545,9
"76",4,4.25,2.9090909091,12
"76",1.5,3.75,2.0909090909,11
"76",3.6666666667,4.625,2.4545454545,12
"76",1,1.75,3.6363636364,13
"76",1.8888888889,3.375,2.6363636364,12
"76",2.5,4.75,4.0909090909,11
"76",1.8888888889,3.5,2.6363636364,11
"76",3.5,4.125,3,8
"76",1.7777777778,4.375,3.1818181818,11
"76",3,2.375,2.6363636364,8
"76",2.1111111111,2.375,1.6363636364,10
"76",3.5555555556,3.75,3.4545454545,8
"76",3.8333333333,4.25,3.8181818182,9
"76",3,4.75,3.1818181818,9
"76",2.3888888889,4.125,3.2727272727,11
"76",3.0555555556,4.25,3.3636363636,12
"76",3.3888888889,2,3,10
"76",2.1111111111,3,2,13
"76",3.7777777778,4.5,3.5454545455,12
"76",2.5,2.2,3.1666666667,9
"76",3.7222222222,3.25,3,8
"76",3.7777777778,4.75,2.4545454545,11
"76",3.5555555556,3.5,3.5454545455,9
"76",2.2222222222,3.25,2.7272727273,12
"76",3.3333333333,4,3.5,12
"76",3.8333333333,3,2.4545454545,9
"76",2.6111111111,3.25,2.7272727273,11
"76",0.6666666667,3.25,1.4545454545,4
"76",2.5555555556,2.5,1.0909090909,11
"76",2.3333333333,2,2.6666666667,11
"76",4.1666666667,4.5,1,8
"76",2.8888888889,3.5,2.1818181818,11
"76",2.2777777778,3.875,1.0909090909,11
"76",3.5,2.25,2.0909090909,10
"76",3.7777777778,4,3.1818181818,12
"76",3.0555555556,3.125,2.0909090909,13
"76",3.8333333333,3.125,3.6363636364,10
"76",2.9444444444,2.625,3.1818181818,12
"76",2.5,3.5,3.0909090909,10
"76",3.4444444444,3.5,3.2727272727,11
"76",4,3.625,3.1818181818,11
"76",2.5555555556,2.625,2.0909090909,11
"76",1.8333333333,2.125,1.2727272727,10
"76",2.1111111111,2.75,3.3636363636,10
"76",2.6666666667,3.875,2.9090909091,11
"76",1.7222222222,3.25,3.1818181818,11
"76",1.8888888889,3.6666666667,3.1111111111,9
"76",2.7222222222,3.625,2.6363636364,11
"76",4.0555555556,4.125,3.0909090909,11
"76",4.0555555556,3.75,2.8181818182,11
"76",2.3888888889,3.375,3,11
"76",2.5,4.25,3.3636363636,12
"76",2.9444444444,3.875,3.4545454545,9
"76",3,4.625,3.2727272727,9
"76",2.2222222222,3.25,3.5454545455,9
"76",3.9444444444,3.75,3,9
"76",1.8888888889,3.375,3.4,10
"76",2.3333333333,3.25,3.0909090909,11
"76",3.4117647059,4.125,4.1111111111,12
"76",2.8888888889,2,4,11
"76",3.7222222222,5,2.3636363636,10
"76",3.4444444444,4,2.1818181818,10
"76",1.8888888889,4.375,1.9090909091,10
"76",2.3888888889,2,3.5,13
"76",2.8333333333,1,2.8333333333,10
"76",3.2222222222,3.125,2.3636363636,9
"76",2.6111111111,3.75,1.6363636364,11
"76",2.8888888889,4.25,2,13
"76",3.1111111111,3.375,3,10
"76",2.7777777778,2.5,2,11
"76",3.5555555556,3.125,3.1818181818,10
"76",3.1111111111,3.5,2.9090909091,12
"76",2.5,4,3.1818181818,11
"76",0.4444444444,2.125,1.4545454545,12
"76",0.8888888889,2.5,2.4545454545,12
"76",2.2222222222,3,3.3333333333,12
"76",2.3888888889,2.5,1,9
"76",2.4444444444,2.875,2.9090909091,11
"76",4.1111111111,4.375,3.7,12
"76",3.7222222222,3.25,3.6363636364,12
"76",2.2777777778,3.5,3,12
"77",2.2777777778,3.5,3.5,11
"77",2.6111111111,3.25,3.5454545455,12
"77",2.6111111111,4,1.7272727273,12
"77",3.0555555556,3.375,3.9090909091,10
"77",2.9444444444,3.25,3.5454545455,10
"77",2.75,4.75,4.4545454545,12
"77",2.1666666667,3.125,3.2727272727,14
"77",4,2,4,11
"77",3.6666666667,3,2.6363636364,11
"77",1.8333333333,2,2.6666666667,11
"77",2.9444444444,2,2.9,12
"77",2.0555555556,3.125,3.5454545455,12
"77",2.8235294118,3,3,11
"77",3.2777777778,3.25,2.4545454545,11
"77",4,4.125,3.5454545455,10
"77",2.6666666667,4.5,2.6666666667,13
"77",3.1111111111,1,3.1666666667,12
"77",4.2777777778,4.125,3.6363636364,10
"77",2.4444444444,3,2.6363636364,12
"77",4.4444444444,3.875,3.7272727273,8
"77",2.2222222222,4.125,4.0909090909,9
"77",2.9444444444,2.625,2.8181818182,9
"77",2.9444444444,2,3.6,10
"77",4.4444444444,4.75,4.0909090909,9
"77",1.7222222222,2.75,2.8181818182,10
"77",3.2777777778,3.5,3.7272727273,11
"77",2.6111111111,3.25,3.8181818182,11
"77",2.3888888889,3.25,3.0909090909,12
"77",3.5555555556,3.5,3.5454545455,10
"77",4.6111111111,2.875,4.2727272727,16
"77",4.8333333333,4,5,8
"77",3.1666666667,3.125,2.0909090909,12
"77",4.1111111111,4.1428571429,4.9,10
"77",3,3,3.1818181818,12
"77",4.6111111111,4.5,5,12
"77",2.7222222222,3.875,2.7272727273,9
"77",2.3333333333,1.75,2.8,14
"77",3.9444444444,3.1428571429,2.3636363636,9
"77",2.2777777778,2.625,3.2727272727,10
"77",3.4444444444,4.625,3.4545454545,12
"77",3.8333333333,4,3.1818181818,10
"77",3.6666666667,3.25,3.1818181818,8
"77",3.8888888889,2,2.7272727273,9
"77",1.9333333333,3.25,3.9090909091,12
"77",3.0555555556,3.125,3.1818181818,12
"77",3.6111111111,4,3,13
"77",3.5,2.5,2.7272727273,10
"77",3.2777777778,3.75,3.0909090909,9
"78",2.9444444444,4,3,8
"78",2.2941176471,2.875,2.8181818182,14
"78",1.6666666667,2.125,1.1818181818,12
"78",3.0555555556,2.125,2.9090909091,12
"78",2.7777777778,4,3.1818181818,9
"78",3.0555555556,2.875,3.1818181818,11
"78",2.6666666667,3.5,3.3333333333,12
"78",3.0555555556,3.625,2.5454545455,12
"78",2.4444444444,2.75,2.0909090909,12
"78",2.5,2.75,2.2727272727,8
"78",3.6666666667,2.5,2.0909090909,10
"78",3,2.5,2.8333333333,10
"78",3.8888888889,2.625,3.3636363636,11
"78",2.3333333333,2.75,2.6363636364,10
"78",3.7222222222,1.5,1.7272727273,11
"78",3.5,3.5,3.0909090909,12
"78",1.6111111111,2.25,1.5454545455,10
"78",2.8888888889,2.875,2.0909090909,12
"78",2.5555555556,2.625,1.8181818182,10
"78",0.8888888889,2.875,1.2727272727,10
"78",2.3333333333,2.75,1.8181818182,11
"78",2.6111111111,2.25,2.5454545455,8
"78",3.7222222222,3.75,1.7272727273,11
"78",1.8333333333,2.125,2.0909090909,10
"78",2.5,2.5,3.1666666667,9
"78",1.2777777778,2.5,1.3636363636,12
"78",2.4705882353,2.25,1.1818181818,12
"78",1.2777777778,2,1.7272727273,12
"78",2.8333333333,3.25,1.2727272727,12
"78",2.8333333333,3,3,18
"78",3.1111111111,4.125,2.7272727273,12
"78",1.9444444444,2.125,2.0909090909,15
"78",3.9444444444,3,3.1666666667,14
"78",4.0555555556,3.375,2.7272727273,20
"78",2.6666666667,2.5,3.1818181818,12
"78",2.1666666667,2.75,2.1818181818,13
"78",0.4444444444,3,1.7272727273,8
"78",3.3888888889,3.875,4.4545454545,9
"78",1.7777777778,3.125,2.8181818182,7
"78",1.7777777778,4,2.5,10
"78",1.7777777778,2,2.1666666667,8
"78",0.7777777778,3.75,1.4545454545,12
"78",3.7647058824,2.875,2.8181818182,12
"78",3.7222222222,3.375,2.6,9
"78",1.8888888889,2.75,2.9090909091,11
"78",4.6666666667,4.375,3.3636363636,11
"78",2.5555555556,3.125,3,10
"78",3.2222222222,2.75,1.5454545455,10
"78",2.6666666667,3,2.7272727273,10
"78",3.1666666667,2,3,9
"78",2.6470588235,5,4.3333333333,11
"78",3.2777777778,3.75,3,10
"78",3.9444444444,1.875,2.4545454545,7
"78",3.4375,1,2.6666666667,12
"78",3.1111111111,3,3.2727272727,12
"78",1.8888888889,2,3.5,12
"78",2.1111111111,4,2.4545454545,12
"78",3.4444444444,1.75,2.7272727273,10
"78",2.3333333333,1,1.3636363636,16
"78",3.1666666667,4.125,2.4545454545,12
"78",2.1666666667,4.25,1.4545454545,10
"78",3.1111111111,2,3.3333333333,11
"78",2.8888888889,2,2.3333333333,12
"78",3.7777777778,3.125,1,12
"78",2.7777777778,2.875,2.2727272727,10
"78",2.4444444444,4,2.8333333333,13
"78",1.3333333333,1.375,2,12
"79",3.1666666667,4.125,2.1818181818,12
"79",1.4444444444,2.25,2.2727272727,12
"79",2.7058823529,2.375,3.1428571429,13
"79",1.8888888889,3.25,3.0909090909,7
"79",2.7222222222,1,3.5,11
"79",3.0555555556,4,3.0909090909,12
"79",1.4444444444,3.625,2.8181818182,13
"79",2.6666666667,2.875,1.9090909091,14
"79",3.8333333333,3,3.6666666667,14
"79",3.1666666667,2.75,3.2,13
"79",1.5,4,3.7272727273,11
"79",1.0555555556,3.75,1,10
"79",2.7222222222,3,3.8333333333,11
"79",2.2222222222,1.5,2.5,12
"79",2.6111111111,2.75,2.9090909091,12
"79",3.5,4.6666666667,4.3333333333,9
"79",4.0555555556,3.25,3.7272727273,12
"79",3.8888888889,4.5,4,8
"79",2.7777777778,2.875,3.0909090909,11
"79",2.4444444444,4,2.3636363636,5
"79",1.6111111111,1.875,1.1818181818,10
"79",2.9444444444,2.5,2.8333333333,11
"79",4.3333333333,4,3.7272727273,11
"79",3.9444444444,3.125,1.3636363636,8
"79",1.6111111111,3.625,2.2727272727,8
"79",2.9444444444,3,3.2727272727,11
"79",2.6666666667,2.375,2.0909090909,8
"79",3.1111111111,3.25,3.2727272727,11
"79",1.9444444444,1.75,2.9090909091,12
"79",3.1666666667,3.25,2.3636363636,12
"79",2.2777777778,2.625,3,11
"79",2.6666666667,3.5,2.7272727273,13
"79",4,3,2.1666666667,9
"79",2.5555555556,3.5,3.9090909091,11
"79",3.5,4,1.5454545455,12
"79",3.1111111111,1.5,4.5,12
"79",2.2222222222,4,3.5,12
"79",3.8888888889,3.25,3.6363636364,12
"79",3.1176470588,3.7142857143,2.3636363636,10
"79",4.3333333333,4.125,4,12
"79",3.5,2.5,3.4545454545,12
"79",3,2.875,1.6363636364,8
"79",3.2777777778,3.875,2.4444444444,10
"79",4.2222222222,3.75,3.7272727273,8
"79",2.4705882353,4,3.9090909091,12
"79",3.6111111111,3.625,3,10
"79",3.2777777778,3.4285714286,3.5454545455,8
"79",2.6111111111,4.375,3.1818181818,11
"79",4.6666666667,4.625,4,9
"79",2.0555555556,1,1.3636363636,10
"79",4.0555555556,4.2857142857,4.4545454545,8
"79",1.2222222222,4.25,2.4545454545,11
"79",3.4444444444,2.5,2.8181818182,8
"79",3.3888888889,2.5,2.1818181818,10
"79",3.3888888889,1.375,1.3636363636,8
"79",3.8888888889,4,1.7272727273,10
"79",2.6111111111,3.3333333333,3.8,12
"80",2.5,2.5,2,14
"80",2.1666666667,2.125,2.0909090909,12
"80",1,1.75,2.2727272727,12
"80",3.8888888889,2,2.8333333333,12
"80",1.8888888889,1,1.2727272727,14
"80",2.6666666667,3.375,2.2727272727,12
"80",3.6666666667,2.625,3.3636363636,12
"80",1.6666666667,3.625,1.0909090909,9
"80",0.8888888889,2.125,1.5454545455,11
"80",3.3888888889,2.5,3.3636363636,12
"80",2.8888888889,1.3333333333,1.3333333333,11
"80",2.8333333333,3.875,2.0909090909,12
"80",2.6111111111,3.75,1.7272727273,16
"80",2,3,3.1666666667,12
"80",2.2777777778,1.375,2.8181818182,14
"80",1.3333333333,2,2.1666666667,12
"80",3,1.5,2.3333333333,18
"80",1.8333333333,1.75,2.2727272727,12
"80",0.9444444444,2.875,1,10
"80",2.2222222222,3.25,2.9090909091,11
"80",3.8333333333,3,3,11
"80",1.2222222222,1,1.6666666667,14
"80",2.7222222222,2.375,1.5454545455,9
"80",0.3333333333,2.625,2.6363636364,9
"80",3.1666666667,3.875,3.4545454545,8
"80",3.3888888889,1,2.1666666667,9
"80",3.9166666667,2,3,12
"80",2.8333333333,1.875,1.4545454545,8
"80",2.4444444444,3,1.7272727273,11
"80",3.8333333333,3.375,2.4545454545,12
"80",3.0555555556,1,3,12
"80",3.0555555556,2,1.9090909091,12
"80",3.5,3.625,2.9090909091,8
"80",2.3333333333,2.375,2.2727272727,9
"80",2,3.125,2.3636363636,10
"80",3.8888888889,2.125,1.8181818182,11
"80",2.9444444444,2.25,1.9090909091,14
"80",4.3333333333,3,4.3636363636,10
"80",2.6111111111,2.5,2,11
"80",1.2222222222,4,2.4545454545,11
"80",0.7222222222,1.5,1.4545454545,11
"80",1.7222222222,3.375,2.3636363636,12
"80",3.4444444444,3.125,1.8181818182,10
"80",1.3888888889,2.125,1.5454545455,11
"80",2,4.625,3.1818181818,12
"80",2.0555555556,2.5,2.7272727273,14
"80",2.1111111111,4.625,3.1818181818,8
"80",1.5555555556,2.875,2.3636363636,11
"80",0.8333333333,2.125,2,8
"80",1.8888888889,3.125,2.3636363636,12
"81",4.1111111111,3.625,3.4545454545,10
"81",3.5555555556,3.375,4.0909090909,11
"81",3.6111111111,3.375,1.6363636364,11
"81",4.6666666667,3.5,3.8181818182,10
"81",2.2222222222,2.875,3,10
"81",2.4444444444,2,2.8181818182,9
"81",1.9411764706,3.125,3.1818181818,9
"81",4.4444444444,4,3.5,11
"81",3.5555555556,3.625,3.7272727273,8
"81",3.7777777778,3,3.4545454545,10
"81",2.9375,3.5714285714,3.2727272727,7
"81",3.7777777778,2.625,1.4545454545,11
"81",3.2941176471,3,3.3636363636,11
"81",3,3.875,2.9090909091,8
"81",3.2222222222,3.25,3.4545454545,10
"81",2.2777777778,4,3.1666666667,11
"81",2.8888888889,3.5,3.2727272727,12
"81",2.2222222222,3.625,2.9090909091,12
"81",2.5555555556,3,3.1818181818,12
"81",2.3333333333,2.5,1.5454545455,10
"81",1.5555555556,4,2.7272727273,12
"81",2.1666666667,2.875,2,11
"81",1.2222222222,1.25,1.3636363636,17
"81",2.9444444444,3.125,3.1818181818,8
"81",4.2777777778,2.75,2.2727272727,12
"81",3.0555555556,3,3.1818181818,9
"81",1.7222222222,2,2.1818181818,9
"81",2.4444444444,3,3.6363636364,6
"81",2.3333333333,4,3,12
"81",3.7222222222,4.25,3,8
"81",2.7222222222,2.75,3.4545454545,12
"81",3.2222222222,2.625,1.3636363636,12
"81",3.0555555556,2.25,2.9090909091,12
"81",2.6111111111,2,2.5,11
"81",4.3888888889,3,2.3636363636,12
"81",3.5555555556,2.6666666667,3.0909090909,11
"81",3.5555555556,3.375,3.7272727273,12
"81",3.7222222222,3.75,3.7272727273,9
"81",3.6111111111,3.25,2.9090909091,7
"81",3.0555555556,2.125,2.5454545455,12
"81",4.3333333333,1,3.1666666667,11
"81",2.7777777778,2.375,2.8181818182,10
"81",4.1666666667,3.375,3.3636363636,10
"81",3.7777777778,4,3.8181818182,9
"81",3,3.125,2.3636363636,11
"81",3.6666666667,3.5,3.1818181818,12
"81",3.6111111111,4.5,3.7272727273,12
"81",3.7222222222,1.875,2,11
"81",2.7222222222,2.875,3,10
"81",3.8333333333,4,2.9090909091,9
"81",3.4444444444,3.375,3.8181818182,10
"81",2.3888888889,2.75,2.9090909091,12
"81",3.4444444444,3.5,3.5454545455,12
"81",4.1111111111,3.25,3.2727272727,8
"81",1.9444444444,2.625,2.2727272727,11
"81",2,3.375,2.9090909091,8
"81",3.3888888889,1,1.6666666667,12
"81",2.8888888889,3.75,3.0909090909,7
"81",4,3.25,2.6363636364,8
"81",3.1666666667,2.875,2.9090909091,8
"81",3.8333333333,4.25,3.7272727273,11
"81",1.6111111111,3.625,3,10
"81",1.2777777778,4,1.8181818182,8
"81",2.7777777778,1.5,3.1666666667,10
"81",2.6111111111,4.75,3.3636363636,8
"81",1.7222222222,3.875,2.3636363636,10
"81",2.6666666667,3,3,9
"81",3.1111111111,3.5,3.5,11
"81",4.2222222222,3.75,2.8181818182,8
"81",2.1666666667,4,4.1818181818,8
"81",3.1111111111,4,3.5,10
"81",2.6666666667,4.125,3.7272727273,7
"81",3.7777777778,3.5,3.4545454545,8
"81",3.7222222222,2.75,2.3636363636,11
"81",2.8888888889,3.5,3.2727272727,9
"81",3.1666666667,2,1.9090909091,9
"81",2.0555555556,2.625,2.7272727273,10
"81",3,3.5,3.1818181818,10
"81",2.9444444444,2.625,2.5454545455,10
"81",3.0555555556,4.375,3.7272727273,8
"81",4.2777777778,3.5,3.6666666667,11
"81",2.5,2.75,2.8181818182,9
"81",3.7777777778,3.25,2,12
"81",3.6111111111,2.875,3.4545454545,7
"81",4.2777777778,3.5,3.6666666667,9
"81",4.1111111111,3.25,3.5454545455,9
"81",3.8333333333,4.5,3.4545454545,8
"81",2.3888888889,3.625,3.5454545455,12
"81",3,3.25,3.5454545455,8
"81",3.1666666667,3.75,3.0909090909,10
"81",3.5555555556,3.875,3.4545454545,9
"81",1.5,3.5,3.4545454545,10
"81",4.3888888889,3,4.3333333333,11
"81",2.5555555556,2.375,3,8
"81",2.8235294118,2.625,2.6363636364,7
"81",2.6666666667,3.25,2.6363636364,10
"81",1.7222222222,2,2.8333333333,10
"81",4.3333333333,4.5,4.1818181818,7
"81",2.9444444444,4.625,2.9090909091,8
"81",3.9411764706,3.875,2.9090909091,12
"81",4.3333333333,3.75,4,8
"81",4.5,3.5,4.1666666667,10
"81",4.1666666667,3.375,3.7272727273,8
"81",1.7777777778,3.75,3.0909090909,11
"81",2.8333333333,2.5,3.1666666667,9
"81",1.7058823529,2.625,2.5454545455,9
"81",2.3333333333,3.75,3,9
"81",1.7222222222,3.125,3,10
"81",3.7777777778,1.5,3.1666666667,10
"81",3.3888888889,3,2.2727272727,7
"81",3.5555555556,4,3.6363636364,8
"81",3.5555555556,2.5,3.1666666667,12
"81",2.2222222222,3.75,3.0909090909,8
"81",4,3,3.3333333333,10
"81",3.5,4.375,3.7272727273,9
"81",4.6666666667,4.5,4.3636363636,10
"81",2.5,3.25,2.6363636364,9
"81",3.6666666667,2,2.6666666667,17
"81",3.7222222222,3.75,3.2727272727,9
"81",1.8888888889,3.5,3.3333333333,10
"81",3.7058823529,2.625,2.5454545455,12
